,Unnamed: 0,Unnamed: 0.1,review,label,TOKENIZATION,TF,STOPWORD,REVIEW,BERSIH,polarity
766,766,766,lumayan cantik tapi masih banyak sampahnya asli cukup indah namun masih banyak sampah,positif,"['lumayan', 'cantik', 'tapi', 'masih', 'banyak', 'sampahnya', 'asli', 'cukup', 'indah', 'namun', 'masih', 'banyak', 'sampah']",<FreqDist with 11 samples and 13 outcomes>,"['lumayan', 'cantik', 'sampahnya', 'asli', 'indah', 'sampah']","['lumayan', 'cantik', 'sampah', 'asli', 'indah', 'sampah']",lumayan cantik sampah asli indah sampah,1
767,767,767,lantunan irama yang tenang dan berirama asli ketenangan dan lantunan ombaak yg berirama,positif,"['lantunan', 'irama', 'yang', 'tenang', 'dan', 'berirama', 'asli', 'ketenangan', 'dan', 'lantunan', 'ombaak', 'yg', 'berirama']",<FreqDist with 10 samples and 13 outcomes>,"['lantunan', 'irama', 'tenang', 'berirama', 'asli', 'ketenangan', 'lantunan', 'ombaak', 'yg', 'berirama']","['lantun', 'irama', 'tenang', 'irama', 'asli', 'tenang', 'lantun', 'ombaak', 'yg', 'irama']",lantun irama tenang irama asli tenang lantun ombaak yg irama,1
768,768,768,padang beach resort cocok buat santai sama pasangan asli tempat wisata pantai padang sangat bagus untuk bersantai dengan pasangan anda,positif,"['padang', 'beach', 'resort', 'cocok', 'buat', 'santai', 'sama', 'pasangan', 'asli', 'tempat', 'wisata', 'pantai', 'padang', 'sangat', 'bagus', 'untuk', 'bersantai', 'dengan', 'pasangan', 'anda']",<FreqDist with 18 samples and 20 outcomes>,"['padang', 'beach', 'resort', 'cocok', 'santai', 'pasangan', 'asli', 'wisata', 'pantai', 'padang', 'bagus', 'bersantai', 'pasangan']","['padang', 'beach', 'resort', 'cocok', 'santai', 'pasang', 'asli', 'wisata', 'pantai', 'padang', 'bagus', 'santa', 'pasang']",padang beach resort cocok santai pasang asli wisata pantai padang bagus santa pasang,1
769,769,769,tempat terbaik untuk merilekskan otak kita menikmati pemandangan dan ombak akan mengurangi rasa tegang di otak menyaksikan sunset yang terbenam di lautan luas ah aku bahkan berima selamat sore dengan langit biru yang lembut,positif,"['tempat', 'terbaik', 'untuk', 'merilekskan', 'otak', 'kita', 'menikmati', 'pemandangan', 'dan', 'ombak', 'akan', 'mengurangi', 'rasa', 'tegang', 'di', 'otak', 'menyaksikan', 'sunset', 'yang', 'terbenam', 'di', 'lautan', 'luas', 'ah', 'aku', 'bahkan', 'berima', 'selamat', 'sore', 'dengan', 'langit', 'biru', 'yang', 'lembut']",<FreqDist with 31 samples and 34 outcomes>,"['terbaik', 'merilekskan', 'otak', 'menikmati', 'pemandangan', 'ombak', 'mengurangi', 'tegang', 'otak', 'menyaksikan', 'sunset', 'terbenam', 'lautan', 'luas', 'ah', 'berima', 'selamat', 'sore', 'langit', 'biru', 'lembut']","['baik', 'rileks', 'otak', 'nikmat', 'pandang', 'ombak', 'kurang', 'tegang', 'otak', 'saksi', 'sunset', 'benam', 'laut', 'luas', 'ah', 'rima', 'selamat', 'sore', 'langit', 'biru', 'lembut']",baik rileks otak nikmat pandang ombak kurang tegang otak saksi sunset benam laut luas ah rima selamat sore langit biru lembut,1
770,770,770,enak buat ngobrol sambil menikmati pantai sambil masak jagung bakar plus kopi asli enak buat ngobrol sambil menikmati pantai sambil mkn jagung bakar plus kopi,positif,"['enak', 'buat', 'ngobrol', 'sambil', 'menikmati', 'pantai', 'sambil', 'masak', 'jagung', 'bakar', 'plus', 'kopi', 'asli', 'enak', 'buat', 'ngobrol', 'sambil', 'menikmati', 'pantai', 'sambil', 'mkn', 'jagung', 'bakar', 'plus', 'kopi']",<FreqDist with 13 samples and 25 outcomes>,"['enak', 'ngobrol', 'menikmati', 'pantai', 'masak', 'jagung', 'bakar', 'plus', 'kopi', 'asli', 'enak', 'ngobrol', 'menikmati', 'pantai', 'mkn', 'jagung', 'bakar', 'plus', 'kopi']","['enak', 'ngobrol', 'nikmat', 'pantai', 'masak', 'jagung', 'bakar', 'plus', 'kopi', 'asli', 'enak', 'ngobrol', 'nikmat', 'pantai', 'mkn', 'jagung', 'bakar', 'plus', 'kopi']",enak ngobrol nikmat pantai masak jagung bakar plus kopi asli enak ngobrol nikmat pantai mkn jagung bakar plus kopi,1
771,771,771,tempatnya rame padahal bayar wc umum tour asli tempatnya ramai saat wisata toilet umum pun bayar,positif,"['tempatnya', 'rame', 'padahal', 'bayar', 'wc', 'umum', 'tour', 'asli', 'tempatnya', 'ramai', 'saat', 'wisata', 'toilet', 'umum', 'pun', 'bayar']",<FreqDist with 13 samples and 16 outcomes>,"['tempatnya', 'rame', 'bayar', 'wc', 'tour', 'asli', 'tempatnya', 'ramai', 'wisata', 'toilet', 'bayar']","['tempat', 'rame', 'bayar', 'wc', 'tour', 'asli', 'tempat', 'ramai', 'wisata', 'toilet', 'bayar']",tempat rame bayar wc tour asli tempat ramai wisata toilet bayar,1
772,772,772,rekreasi keluarga yang menyenangkan asri dan aman asli tempat rekreasi keluarga yg asri elok dan aman,positif,"['rekreasi', 'keluarga', 'yang', 'menyenangkan', 'asri', 'dan', 'aman', 'asli', 'tempat', 'rekreasi', 'keluarga', 'yg', 'asri', 'elok', 'dan', 'aman']",<FreqDist with 11 samples and 16 outcomes>,"['rekreasi', 'keluarga', 'menyenangkan', 'asri', 'aman', 'asli', 'rekreasi', 'keluarga', 'yg', 'asri', 'elok', 'aman']","['rekreasi', 'keluarga', 'senang', 'asri', 'aman', 'asli', 'rekreasi', 'keluarga', 'yg', 'asri', 'elok', 'aman']",rekreasi keluarga senang asri aman asli rekreasi keluarga yg asri elok aman,1
773,773,773,sangat strategis untuk bersantai asli sangat stertegi buat santai,positif,"['sangat', 'strategis', 'untuk', 'bersantai', 'asli', 'sangat', 'stertegi', 'buat', 'santai']",<FreqDist with 8 samples and 9 outcomes>,"['strategis', 'bersantai', 'asli', 'stertegi', 'santai']","['strategis', 'santa', 'asli', 'stertegi', 'santai']",strategis santa asli stertegi santai,1
774,774,774,senangnya karena di sepanjang pantai banyak spot yang bisa dikunjungi anda tidak perlu takut tempat tersebut tidak akan kemanamana karena panjangnya pantai ada banyak kafe restoran restoran,positif,"['senangnya', 'karena', 'di', 'sepanjang', 'pantai', 'banyak', 'spot', 'yang', 'bisa', 'dikunjungi', 'anda', 'tidak', 'perlu', 'takut', 'tempat', 'tersebut', 'tidak', 'akan', 'kemanamana', 'karena', 'panjangnya', 'pantai', 'ada', 'banyak', 'kafe', 'restoran', 'restoran']",<FreqDist with 22 samples and 27 outcomes>,"['senangnya', 'pantai', 'spot', 'dikunjungi', 'takut', 'kemanamana', 'panjangnya', 'pantai', 'kafe', 'restoran', 'restoran']","['senang', 'pantai', 'spot', 'kunjung', 'takut', 'kemanamana', 'panjang', 'pantai', 'kafe', 'restoran', 'restoran']",senang pantai spot kunjung takut kemanamana panjang pantai kafe restoran restoran,1
775,775,775,garis pantai cukup panjang long asli garis pantai yang lumayan panjang,positif,"['garis', 'pantai', 'cukup', 'panjang', 'long', 'asli', 'garis', 'pantai', 'yang', 'lumayan', 'panjang']",<FreqDist with 8 samples and 11 outcomes>,"['garis', 'pantai', 'long', 'asli', 'garis', 'pantai', 'lumayan']","['garis', 'pantai', 'long', 'asli', 'garis', 'pantai', 'lumayan']",garis pantai long asli garis pantai lumayan,1
776,776,776,tepat di pinggir jalan akan terlihat tulisan padang sayangnya pantai ini banyak sampah asli pas di tepi jalan akan terlihat tulisan padang sayang pantainya banyak sampah,positif,"['tepat', 'di', 'pinggir', 'jalan', 'akan', 'terlihat', 'tulisan', 'padang', 'sayangnya', 'pantai', 'ini', 'banyak', 'sampah', 'asli', 'pas', 'di', 'tepi', 'jalan', 'akan', 'terlihat', 'tulisan', 'padang', 'sayang', 'pantainya', 'banyak', 'sampah']",<FreqDist with 18 samples and 26 outcomes>,"['pinggir', 'jalan', 'tulisan', 'padang', 'sayangnya', 'pantai', 'sampah', 'asli', 'pas', 'tepi', 'jalan', 'tulisan', 'padang', 'sayang', 'pantainya', 'sampah']","['pinggir', 'jalan', 'tulis', 'padang', 'sayang', 'pantai', 'sampah', 'asli', 'pas', 'tepi', 'jalan', 'tulis', 'padang', 'sayang', 'pantai', 'sampah']",pinggir jalan tulis padang sayang pantai sampah asli pas tepi jalan tulis padang sayang pantai sampah,1
777,777,777,pantai indah di sepanjang pantai barat sumatera asli pantai yang indah sepanjang pantai barat sumatera,positif,"['pantai', 'indah', 'di', 'sepanjang', 'pantai', 'barat', 'sumatera', 'asli', 'pantai', 'yang', 'indah', 'sepanjang', 'pantai', 'barat', 'sumatera']",<FreqDist with 8 samples and 15 outcomes>,"['pantai', 'indah', 'pantai', 'barat', 'sumatera', 'asli', 'pantai', 'indah', 'pantai', 'barat', 'sumatera']","['pantai', 'indah', 'pantai', 'barat', 'sumatera', 'asli', 'pantai', 'indah', 'pantai', 'barat', 'sumatera']",pantai indah pantai barat sumatera asli pantai indah pantai barat sumatera,1
778,778,778,menikmati indahnya pemandangan laut yang sudah dikelola dengan baik oleh pemerintah sehingga menambah kenyamanan kita dalam menikmati indahnya pemandangan di laut asli menikmati indahnya pemandangan laut yang sudah,positif,"['menikmati', 'indahnya', 'pemandangan', 'laut', 'yang', 'sudah', 'dikelola', 'dengan', 'baik', 'oleh', 'pemerintah', 'sehingga', 'menambah', 'kenyamanan', 'kita', 'dalam', 'menikmati', 'indahnya', 'pemandangan', 'di', 'laut', 'asli', 'menikmati', 'indahnya', 'pemandangan', 'laut', 'yang', 'sudah']",<FreqDist with 18 samples and 28 outcomes>,"['menikmati', 'indahnya', 'pemandangan', 'laut', 'dikelola', 'pemerintah', 'menambah', 'kenyamanan', 'menikmati', 'indahnya', 'pemandangan', 'laut', 'asli', 'menikmati', 'indahnya', 'pemandangan', 'laut']","['nikmat', 'indah', 'pandang', 'laut', 'kelola', 'perintah', 'tambah', 'nyaman', 'nikmat', 'indah', 'pandang', 'laut', 'asli', 'nikmat', 'indah', 'pandang', 'laut']",nikmat indah pandang laut kelola perintah tambah nyaman nikmat indah pandang laut asli nikmat indah pandang laut,1
779,779,779,pantai yang bagus tapi masih banyak sampah yang harus dibersihkan lagi asli pantai yang bagus tapi masih banyak sampah harus bersihin lagi,positif,"['pantai', 'yang', 'bagus', 'tapi', 'masih', 'banyak', 'sampah', 'yang', 'harus', 'dibersihkan', 'lagi', 'asli', 'pantai', 'yang', 'bagus', 'tapi', 'masih', 'banyak', 'sampah', 'harus', 'bersihin', 'lagi']",<FreqDist with 12 samples and 22 outcomes>,"['pantai', 'bagus', 'sampah', 'dibersihkan', 'asli', 'pantai', 'bagus', 'sampah', 'bersihin']","['pantai', 'bagus', 'sampah', 'bersih', 'asli', 'pantai', 'bagus', 'sampah', 'bersihin']",pantai bagus sampah bersih asli pantai bagus sampah bersihin,1
780,780,780,sangat bagus apalagi bersama keluarga asli sangat menyenangkan apalagi bareng keluarga,positif,"['sangat', 'bagus', 'apalagi', 'bersama', 'keluarga', 'asli', 'sangat', 'menyenangkan', 'apalagi', 'bareng', 'keluarga']",<FreqDist with 8 samples and 11 outcomes>,"['bagus', 'keluarga', 'asli', 'menyenangkan', 'bareng', 'keluarga']","['bagus', 'keluarga', 'asli', 'senang', 'bareng', 'keluarga']",bagus keluarga asli senang bareng keluarga,1
781,781,781,suasana malam kurang enak banyak pemerasan berkeliaran padat sepeda motor anti huru hara asli suasana malamnya nggak bagus banyak pungli pekat melihat motor motor rusuh,positif,"['suasana', 'malam', 'kurang', 'enak', 'banyak', 'pemerasan', 'berkeliaran', 'padat', 'sepeda', 'motor', 'anti', 'huru', 'hara', 'asli', 'suasana', 'malamnya', 'nggak', 'bagus', 'banyak', 'pungli', 'pekat', 'melihat', 'motor', 'motor', 'rusuh']",<FreqDist with 21 samples and 25 outcomes>,"['suasana', 'malam', 'enak', 'pemerasan', 'berkeliaran', 'padat', 'sepeda', 'motor', 'anti', 'huru', 'hara', 'asli', 'suasana', 'malamnya', 'nggak', 'bagus', 'pungli', 'pekat', 'motor', 'motor', 'rusuh']","['suasana', 'malam', 'enak', 'peras', 'liar', 'padat', 'sepeda', 'motor', 'anti', 'huru', 'hara', 'asli', 'suasana', 'malam', 'nggak', 'bagus', 'pungli', 'pekat', 'motor', 'motor', 'rusuh']",suasana malam enak peras liar padat sepeda motor anti huru hara asli suasana malam nggak bagus pungli pekat motor motor rusuh,1
782,782,782,sayang lalu lintas macet padat merayap merayap asli sayang macetlalulintas padat di depan,negatif,"['sayang', 'lalu', 'lintas', 'macet', 'padat', 'merayap', 'merayap', 'asli', 'sayang', 'macetlalulintas', 'padat', 'di', 'depan']",<FreqDist with 10 samples and 13 outcomes>,"['sayang', 'lintas', 'macet', 'padat', 'merayap', 'merayap', 'asli', 'sayang', 'macetlalulintas', 'padat']","['sayang', 'lintas', 'macet', 'padat', 'rayap', 'rayap', 'asli', 'sayang', 'macetlalulintas', 'padat']",sayang lintas macet padat rayap rayap asli sayang macetlalulintas padat,-1
783,783,783,templatenya seru banget banyak perubahan asli temanya seru bangetbanyak perubahan,positif,"['templatenya', 'seru', 'banget', 'banyak', 'perubahan', 'asli', 'temanya', 'seru', 'bangetbanyak', 'perubahan']",<FreqDist with 8 samples and 10 outcomes>,"['templatenya', 'seru', 'banget', 'perubahan', 'asli', 'temanya', 'seru', 'bangetbanyak', 'perubahan']","['templatenya', 'seru', 'banget', 'ubah', 'asli', 'tema', 'seru', 'bangetbanyak', 'ubah']",templatenya seru banget ubah asli tema seru bangetbanyak ubah,1
784,784,784,saya suka pantai tapi kalau ke sini banyak logging seperti bapakbapak yang minta uang kalau duduk di pantai di atas batu asli saya suka pantai nya tapi ketika saya ke sini banyak sekali meminta pemalakan seperti bapak yang duit ketika duduk di tepi pantai  bebatuannya,positif,"['saya', 'suka', 'pantai', 'tapi', 'kalau', 'ke', 'sini', 'banyak', 'logging', 'seperti', 'bapakbapak', 'yang', 'minta', 'uang', 'kalau', 'duduk', 'di', 'pantai', 'di', 'atas', 'batu', 'asli', 'saya', 'suka', 'pantai', 'nya', 'tapi', 'ketika', 'saya', 'ke', 'sini', 'banyak', 'sekali', 'meminta', 'pemalakan', 'seperti', 'bapak', 'yang', 'duit', 'ketika', 'duduk', 'di', 'tepi', 'pantai', '', 'bebatuannya']",<FreqDist with 29 samples and 46 outcomes>,"['suka', 'pantai', 'logging', 'bapakbapak', 'uang', 'duduk', 'pantai', 'batu', 'asli', 'suka', 'pantai', 'nya', 'pemalakan', 'duit', 'duduk', 'tepi', 'pantai', '', 'bebatuannya']","['suka', 'pantai', 'logging', 'bapakbapak', 'uang', 'duduk', 'pantai', 'batu', 'asli', 'suka', 'pantai', 'nya', 'mala', 'duit', 'duduk', 'tepi', 'pantai', '', 'bebatuannya']",suka pantai logging bapakbapak uang duduk pantai batu asli suka pantai nya mala duit duduk tepi pantai  bebatuannya,1
785,785,785,tempat yang bagus untuk rekreasi keluarga dan juga berbagai makanan dan minuman dengan harga terjangkau affordable asli tempat yang bagus untuk rekreasi keluarga dan juga ada beragam makanan dan minuman dengan harga terjangkau,positif,"['tempat', 'yang', 'bagus', 'untuk', 'rekreasi', 'keluarga', 'dan', 'juga', 'berbagai', 'makanan', 'dan', 'minuman', 'dengan', 'harga', 'terjangkau', 'affordable', 'asli', 'tempat', 'yang', 'bagus', 'untuk', 'rekreasi', 'keluarga', 'dan', 'juga', 'ada', 'beragam', 'makanan', 'dan', 'minuman', 'dengan', 'harga', 'terjangkau']",<FreqDist with 18 samples and 33 outcomes>,"['bagus', 'rekreasi', 'keluarga', 'makanan', 'minuman', 'harga', 'terjangkau', 'affordable', 'asli', 'bagus', 'rekreasi', 'keluarga', 'beragam', 'makanan', 'minuman', 'harga', 'terjangkau']","['bagus', 'rekreasi', 'keluarga', 'makan', 'minum', 'harga', 'jangkau', 'affordable', 'asli', 'bagus', 'rekreasi', 'keluarga', 'agam', 'makan', 'minum', 'harga', 'jangkau']",bagus rekreasi keluarga makan minum harga jangkau affordable asli bagus rekreasi keluarga agam makan minum harga jangkau,1
786,786,786,dengan ancol asli sama ancol,positif,"['dengan', 'ancol', 'asli', 'sama', 'ancol']",<FreqDist with 4 samples and 5 outcomes>,"['ancol', 'asli', 'ancol']","['ancol', 'asli', 'ancol']",ancol asli ancol,1
787,787,787,pantai padang salah satu destinasi wisata kota padang yang tertata rapi bersih dan bebas dari maksiat dan pedagang dan parkirnya sudah diatur oleh pemerintah kota padang sehingga sangat cocok untuk,positif,"['pantai', 'padang', 'salah', 'satu', 'destinasi', 'wisata', 'kota', 'padang', 'yang', 'tertata', 'rapi', 'bersih', 'dan', 'bebas', 'dari', 'maksiat', 'dan', 'pedagang', 'dan', 'parkirnya', 'sudah', 'diatur', 'oleh', 'pemerintah', 'kota', 'padang', 'sehingga', 'sangat', 'cocok', 'untuk']",<FreqDist with 25 samples and 30 outcomes>,"['pantai', 'padang', 'salah', 'destinasi', 'wisata', 'kota', 'padang', 'tertata', 'rapi', 'bersih', 'bebas', 'maksiat', 'pedagang', 'parkirnya', 'diatur', 'pemerintah', 'kota', 'padang', 'cocok']","['pantai', 'padang', 'salah', 'destinasi', 'wisata', 'kota', 'padang', 'tata', 'rapi', 'bersih', 'bebas', 'maksiat', 'dagang', 'parkir', 'atur', 'perintah', 'kota', 'padang', 'cocok']",pantai padang salah destinasi wisata kota padang tata rapi bersih bebas maksiat dagang parkir atur perintah kota padang cocok,1
788,788,788,pantai padang sekarang sudah bersih enak buat jalanjalan dan olah raga asli pantai padang sekarang bersih enak buat sekedar jalanjalan maupun olahraga,positif,"['pantai', 'padang', 'sekarang', 'sudah', 'bersih', 'enak', 'buat', 'jalanjalan', 'dan', 'olah', 'raga', 'asli', 'pantai', 'padang', 'sekarang', 'bersih', 'enak', 'buat', 'sekedar', 'jalanjalan', 'maupun', 'olahraga']",<FreqDist with 15 samples and 22 outcomes>,"['pantai', 'padang', 'bersih', 'enak', 'jalanjalan', 'olah', 'raga', 'asli', 'pantai', 'padang', 'bersih', 'enak', 'sekedar', 'jalanjalan', 'olahraga']","['pantai', 'padang', 'bersih', 'enak', 'jalanjalan', 'olah', 'raga', 'asli', 'pantai', 'padang', 'bersih', 'enak', 'dar', 'jalanjalan', 'olahraga']",pantai padang bersih enak jalanjalan olah raga asli pantai padang bersih enak dar jalanjalan olahraga,1
789,789,789,kereeen abis asli kereeen abis,positif,"['kereeen', 'abis', 'asli', 'kereeen', 'abis']",<FreqDist with 3 samples and 5 outcomes>,"['kereeen', 'abis', 'asli', 'kereeen', 'abis']","['kereeen', 'abis', 'asli', 'kereeen', 'abis']",kereeen abis asli kereeen abis,1
790,790,790,asyiknya hang out bareng asal gak salah pilih tempat karena ada beberapa makanan mahal yang rasanya kurang pas asli enak buat nongkrong bareng asal pmjangan salah pilih tempat karena beberapa makanan ada yang mahal rasa gak sesuai,positif,"['asyiknya', 'hang', 'out', 'bareng', 'asal', 'gak', 'salah', 'pilih', 'tempat', 'karena', 'ada', 'beberapa', 'makanan', 'mahal', 'yang', 'rasanya', 'kurang', 'pas', 'asli', 'enak', 'buat', 'nongkrong', 'bareng', 'asal', 'pmjangan', 'salah', 'pilih', 'tempat', 'karena', 'beberapa', 'makanan', 'ada', 'yang', 'mahal', 'rasa', 'gak', 'sesuai']",<FreqDist with 25 samples and 37 outcomes>,"['asyiknya', 'hang', 'out', 'bareng', 'gak', 'salah', 'pilih', 'makanan', 'mahal', 'pas', 'asli', 'enak', 'nongkrong', 'bareng', 'pmjangan', 'salah', 'pilih', 'makanan', 'mahal', 'gak', 'sesuai']","['asyik', 'hang', 'out', 'bareng', 'gak', 'salah', 'pilih', 'makan', 'mahal', 'pas', 'asli', 'enak', 'nongkrong', 'bareng', 'pmjangan', 'salah', 'pilih', 'makan', 'mahal', 'gak', 'sesuai']",asyik hang out bareng gak salah pilih makan mahal pas asli enak nongkrong bareng pmjangan salah pilih makan mahal gak sesuai,1
791,791,791,cantik asli indah,positif,"['cantik', 'asli', 'indah']",<FreqDist with 3 samples and 3 outcomes>,"['cantik', 'asli', 'indah']","['cantik', 'asli', 'indah']",cantik asli indah,1
792,792,792,tempat ini terkenal dengan sebutan taplau tepi laut asli tempat ini terkenal dengan sebutan taplau tepi laut,positif,"['tempat', 'ini', 'terkenal', 'dengan', 'sebutan', 'taplau', 'tepi', 'laut', 'asli', 'tempat', 'ini', 'terkenal', 'dengan', 'sebutan', 'taplau', 'tepi', 'laut']",<FreqDist with 9 samples and 17 outcomes>,"['terkenal', 'sebutan', 'taplau', 'tepi', 'laut', 'asli', 'terkenal', 'sebutan', 'taplau', 'tepi', 'laut']","['kenal', 'sebut', 'taplau', 'tepi', 'laut', 'asli', 'kenal', 'sebut', 'taplau', 'tepi', 'laut']",kenal sebut taplau tepi laut asli kenal sebut taplau tepi laut,1
793,793,793,cocom untuk bersantai sambil menikmati sunset sambil menikmati makanan khas pantai padang pensi kerupuk ladangang sam kuah asli cocom untuk bersantai sambil menikmati matahari terbenam sambil menikmati makanan khas pantai padangpensilangkitang sam kerupuk kuah,positif,"['cocom', 'untuk', 'bersantai', 'sambil', 'menikmati', 'sunset', 'sambil', 'menikmati', 'makanan', 'khas', 'pantai', 'padang', 'pensi', 'kerupuk', 'ladangang', 'sam', 'kuah', 'asli', 'cocom', 'untuk', 'bersantai', 'sambil', 'menikmati', 'matahari', 'terbenam', 'sambil', 'menikmati', 'makanan', 'khas', 'pantai', 'padangpensilangkitang', 'sam', 'kerupuk', 'kuah']",<FreqDist with 19 samples and 34 outcomes>,"['cocom', 'bersantai', 'menikmati', 'sunset', 'menikmati', 'makanan', 'khas', 'pantai', 'padang', 'pensi', 'kerupuk', 'ladangang', 'sam', 'kuah', 'asli', 'cocom', 'bersantai', 'menikmati', 'matahari', 'terbenam', 'menikmati', 'makanan', 'khas', 'pantai', 'padangpensilangkitang', 'sam', 'kerupuk', 'kuah']","['cocom', 'santa', 'nikmat', 'sunset', 'nikmat', 'makan', 'khas', 'pantai', 'padang', 'pensi', 'kerupuk', 'ladangang', 'sam', 'kuah', 'asli', 'cocom', 'santa', 'nikmat', 'matahari', 'benam', 'nikmat', 'makan', 'khas', 'pantai', 'padangpensilangkitang', 'sam', 'kerupuk', 'kuah']",cocom santa nikmat sunset nikmat makan khas pantai padang pensi kerupuk ladangang sam kuah asli cocom santa nikmat matahari benam nikmat makan khas pantai padangpensilangkitang sam kerupuk kuah,1
794,794,794,salah satu destinasi terbaik di kota asli salah satu destinasi terbaik yang berada di kota padang,positif,"['salah', 'satu', 'destinasi', 'terbaik', 'di', 'kota', 'asli', 'salah', 'satu', 'destinasi', 'terbaik', 'yang', 'berada', 'di', 'kota', 'padang']",<FreqDist with 10 samples and 16 outcomes>,"['salah', 'destinasi', 'terbaik', 'kota', 'asli', 'salah', 'destinasi', 'terbaik', 'kota', 'padang']","['salah', 'destinasi', 'baik', 'kota', 'asli', 'salah', 'destinasi', 'baik', 'kota', 'padang']",salah destinasi baik kota asli salah destinasi baik kota padang,1
795,795,795,cuma sedikit kotor asli bagus cuma sedikit kotor,negatif,"['cuma', 'sedikit', 'kotor', 'asli', 'bagus', 'cuma', 'sedikit', 'kotor']",<FreqDist with 5 samples and 8 outcomes>,"['kotor', 'asli', 'bagus', 'kotor']","['kotor', 'asli', 'bagus', 'kotor']",kotor asli bagus kotor,-1
796,796,796,kalau sunset view nya bagus banget enaknya buat nyantai dengan suara deburan ombak asli kalo sunset viewnya bagus bangettt enak buat bikin film diri dengan suara deburan ombaka,positif,"['kalau', 'sunset', 'view', 'nya', 'bagus', 'banget', 'enaknya', 'buat', 'nyantai', 'dengan', 'suara', 'deburan', 'ombak', 'asli', 'kalo', 'sunset', 'viewnya', 'bagus', 'bangettt', 'enak', 'buat', 'bikin', 'film', 'diri', 'dengan', 'suara', 'deburan', 'ombaka']",<FreqDist with 22 samples and 28 outcomes>,"['sunset', 'view', 'nya', 'bagus', 'banget', 'enaknya', 'nyantai', 'suara', 'deburan', 'ombak', 'asli', 'kalo', 'sunset', 'viewnya', 'bagus', 'bangettt', 'enak', 'bikin', 'film', 'suara', 'deburan', 'ombaka']","['sunset', 'view', 'nya', 'bagus', 'banget', 'enak', 'nyantai', 'suara', 'debur', 'ombak', 'asli', 'kalo', 'sunset', 'viewnya', 'bagus', 'bangettt', 'enak', 'bikin', 'film', 'suara', 'debur', 'ombaka']",sunset view nya bagus banget enak nyantai suara debur ombak asli kalo sunset viewnya bagus bangettt enak bikin film suara debur ombaka,1
797,797,797,bana elegan asli elok bana,positif,"['bana', 'elegan', 'asli', 'elok', 'bana']",<FreqDist with 4 samples and 5 outcomes>,"['bana', 'elegan', 'asli', 'elok', 'bana']","['bana', 'elegan', 'asli', 'elok', 'bana']",bana elegan asli elok bana,1
798,798,798,pantai yang bagus dan bersih kulinernya cocok untuk rekreasi keluarga asli pantai yg bagus dan bersihkulinernya banyak cocok untuk rekreasi keluarga,positif,"['pantai', 'yang', 'bagus', 'dan', 'bersih', 'kulinernya', 'cocok', 'untuk', 'rekreasi', 'keluarga', 'asli', 'pantai', 'yg', 'bagus', 'dan', 'bersihkulinernya', 'banyak', 'cocok', 'untuk', 'rekreasi', 'keluarga']",<FreqDist with 14 samples and 21 outcomes>,"['pantai', 'bagus', 'bersih', 'kulinernya', 'cocok', 'rekreasi', 'keluarga', 'asli', 'pantai', 'yg', 'bagus', 'bersihkulinernya', 'cocok', 'rekreasi', 'keluarga']","['pantai', 'bagus', 'bersih', 'kuliner', 'cocok', 'rekreasi', 'keluarga', 'asli', 'pantai', 'yg', 'bagus', 'bersihkulinernya', 'cocok', 'rekreasi', 'keluarga']",pantai bagus bersih kuliner cocok rekreasi keluarga asli pantai yg bagus bersihkulinernya cocok rekreasi keluarga,1
799,799,799,pantai paling dekat dengan rumah asyik main air layangan relatif bersih dan parkir luas asli pantai paling dekat rumah seru untuk main airlayang relatif bersih dan parkiran luas,positif,"['pantai', 'paling', 'dekat', 'dengan', 'rumah', 'asyik', 'main', 'air', 'layangan', 'relatif', 'bersih', 'dan', 'parkir', 'luas', 'asli', 'pantai', 'paling', 'dekat', 'rumah', 'seru', 'untuk', 'main', 'airlayang', 'relatif', 'bersih', 'dan', 'parkiran', 'luas']",<FreqDist with 19 samples and 28 outcomes>,"['pantai', 'rumah', 'asyik', 'main', 'air', 'layangan', 'relatif', 'bersih', 'parkir', 'luas', 'asli', 'pantai', 'rumah', 'seru', 'main', 'airlayang', 'relatif', 'bersih', 'parkiran', 'luas']","['pantai', 'rumah', 'asyik', 'main', 'air', 'layang', 'relatif', 'bersih', 'parkir', 'luas', 'asli', 'pantai', 'rumah', 'seru', 'main', 'airlayang', 'relatif', 'bersih', 'parkir', 'luas']",pantai rumah asyik main air layang relatif bersih parkir luas asli pantai rumah seru main airlayang relatif bersih parkir luas,1
